"Plot Title: CM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538929, LBL: 1 meter)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538930, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538931, LBL: 10 cm)"
61,07/21/19 07:00:01 PM,0.2575,0.3553,0.3136
62,07/21/19 07:30:01 PM,0.2579,0.3547,0.3136
63,07/21/19 08:00:01 PM,0.2575,0.3553,0.3133
64,07/21/19 08:30:01 PM,0.2575,0.3547,0.3133
65,07/21/19 09:00:01 PM,0.2575,0.3547,0.3133
66,07/21/19 09:30:01 PM,0.2575,0.3547,0.3133
67,07/21/19 10:00:01 PM,0.2575,0.3553,0.3133
68,07/21/19 10:30:01 PM,0.2571,0.3547,0.3133
69,07/21/19 11:00:01 PM,0.2575,0.3547,0.3128
70,07/21/19 11:30:01 PM,0.2575,0.3547,0.3133
71,07/22/19 12:00:01 AM,0.2575,0.3547,0.3133
72,07/22/19 12:30:01 AM,0.2575,0.3547,0.3133
73,07/22/19 01:00:01 AM,0.2575,0.3542,0.3128
74,07/22/19 01:30:01 AM,0.2579,0.3547,0.3128
75,07/22/19 02:00:01 AM,0.2579,0.3547,0.3128
76,07/22/19 02:30:01 AM,0.2579,0.3542,0.3128
77,07/22/19 03:00:01 AM,0.2579,0.3547,0.3128
78,07/22/19 03:30:01 AM,0.2579,0.3547,0.3133
79,07/22/19 04:00:01 AM,0.2579,0.3547,0.3133
80,07/22/19 04:30:01 AM,0.2575,0.3542,0.3133
81,07/22/19 05:00:01 AM,0.2575,0.3547,0.3133
82,07/22/19 05:30:01 AM,0.2579,0.3542,0.3133
83,07/22/19 06:00:01 AM,0.2582,0.3542,0.3133
84,07/22/19 06:30:01 AM,0.2585,0.3542,0.3133
85,07/22/19 07:00:01 AM,0.2592,0.3547,0.3136
86,07/22/19 07:30:01 AM,0.2589,0.3542,0.3136
87,07/22/19 08:00:01 AM,0.2585,0.3542,0.3136
88,07/22/19 08:30:01 AM,0.2585,0.3542,0.3136
89,07/22/19 09:00:01 AM,0.2615,0.3542,0.3140
90,07/22/19 09:30:01 AM,0.2615,0.3542,0.3140
91,07/22/19 10:00:01 AM,0.2607,0.3537,0.3140
92,07/22/19 10:30:01 AM,0.2607,0.3537,0.3136
93,07/22/19 11:00:01 AM,0.2604,0.3547,0.3136
94,07/22/19 11:30:01 AM,0.2600,0.3537,0.3136
95,07/22/19 12:00:01 PM,0.2596,0.3542,0.3136
96,07/22/19 12:30:01 PM,0.2589,0.3542,0.3133
97,07/22/19 01:00:01 PM,0.2582,0.3542,0.3133
98,07/22/19 01:30:01 PM,0.2579,0.3542,0.3128
99,07/22/19 02:00:01 PM,0.2571,0.3542,0.3128
100,07/22/19 02:30:01 PM,0.2564,0.3542,0.3128
101,07/22/19 03:00:01 PM,0.2560,0.3537,0.3125
102,07/22/19 03:30:01 PM,0.2557,0.3537,0.3128
103,07/22/19 04:00:01 PM,0.2557,0.3537,0.3125
104,07/22/19 04:30:01 PM,0.2557,0.3542,0.3128
105,07/22/19 05:00:01 PM,0.2553,0.3537,0.3128
106,07/22/19 05:30:01 PM,0.2553,0.3537,0.3128
107,07/22/19 06:00:01 PM,0.2550,0.3537,0.3128
108,07/22/19 06:30:01 PM,0.2550,0.3531,0.3128
109,07/22/19 07:00:01 PM,0.2550,0.3537,0.3125
110,07/22/19 07:30:01 PM,0.2550,0.3537,0.3128
111,07/22/19 08:00:01 PM,0.2550,0.3537,0.3125
112,07/22/19 08:30:01 PM,0.2550,0.3537,0.3125
113,07/22/19 09:00:01 PM,0.2546,0.3537,0.3125
114,07/22/19 09:30:01 PM,0.2546,0.3531,0.3125
115,07/22/19 10:00:01 PM,0.2546,0.3531,0.3125
116,07/22/19 10:30:01 PM,0.2546,0.3526,0.3125
117,07/22/19 11:00:01 PM,0.2546,0.3531,0.3125
118,07/22/19 11:30:01 PM,0.2550,0.3531,0.3121
119,07/23/19 12:00:01 AM,0.2550,0.3531,0.3121
120,07/23/19 12:30:01 AM,0.2557,0.3531,0.3121
121,07/23/19 01:00:01 AM,0.2557,0.3531,0.3125
122,07/23/19 01:30:01 AM,0.2560,0.3531,0.3125
123,07/23/19 02:00:01 AM,0.2564,0.3531,0.3125
124,07/23/19 02:30:01 AM,0.2567,0.3531,0.3125
125,07/23/19 03:00:01 AM,0.2567,0.3526,0.3125
126,07/23/19 03:30:01 AM,0.2567,0.3531,0.3121
127,07/23/19 04:00:01 AM,0.2567,0.3531,0.3125
128,07/23/19 04:30:01 AM,0.2567,0.3526,0.3125
129,07/23/19 05:00:01 AM,0.2567,0.3526,0.3125
130,07/23/19 05:30:01 AM,0.2564,0.3526,0.3128
131,07/23/19 06:00:01 AM,0.2564,0.3521,0.3125
132,07/23/19 06:30:01 AM,0.2564,0.3526,0.3128
133,07/23/19 07:00:01 AM,0.2564,0.3521,0.3128
134,07/23/19 07:30:01 AM,0.2567,0.3531,0.3128
135,07/23/19 08:00:01 AM,0.2575,0.3521,0.3128
136,07/23/19 08:30:01 AM,0.2582,0.3526,0.3128
137,07/23/19 09:00:01 AM,0.2585,0.3526,0.3133
138,07/23/19 09:30:01 AM,0.2585,0.3526,0.3128
139,07/23/19 10:00:01 AM,0.2582,0.3526,0.3133
140,07/23/19 10:30:01 AM,0.2579,0.3526,0.3133
141,07/23/19 11:00:01 AM,0.2575,0.3521,0.3133
142,07/23/19 11:30:01 AM,0.2571,0.3526,0.3128
143,07/23/19 12:00:01 PM,0.2567,0.3526,0.3125
144,07/23/19 12:30:01 PM,0.2560,0.3521,0.3125
145,07/23/19 01:00:01 PM,0.2553,0.3526,0.3125
146,07/23/19 01:30:01 PM,0.2546,0.3526,0.3125
147,07/23/19 02:00:01 PM,0.2538,0.3521,0.3121
148,07/23/19 02:30:01 PM,0.2532,0.3521,0.3121
149,07/23/19 03:00:01 PM,0.2528,0.3521,0.3121
150,07/23/19 03:30:01 PM,0.2524,0.3521,0.3118
151,07/23/19 04:00:01 PM,0.2520,0.3521,0.3118
152,07/23/19 04:30:01 PM,0.2520,0.3521,0.3121
153,07/23/19 05:00:01 PM,0.2520,0.3521,0.3121
154,07/23/19 05:30:01 PM,0.2516,0.3516,0.3125
155,07/23/19 06:00:01 PM,0.2512,0.3516,0.3121
156,07/23/19 06:30:01 PM,0.2512,0.3516,0.3121
157,07/23/19 07:00:01 PM,0.2509,0.3516,0.3118
158,07/23/19 07:30:01 PM,0.2509,0.3516,0.3118
159,07/23/19 08:00:01 PM,0.2509,0.3516,0.3118
160,07/23/19 08:30:01 PM,0.2509,0.3516,0.3118
161,07/23/19 09:00:01 PM,0.2509,0.3516,0.3113
162,07/23/19 09:30:01 PM,0.2509,0.3511,0.3118
163,07/23/19 10:00:01 PM,0.2512,0.3511,0.3118
164,07/23/19 10:30:01 PM,0.2512,0.3516,0.3113
165,07/23/19 11:00:01 PM,0.2520,0.3511,0.3118
166,07/23/19 11:30:01 PM,0.2524,0.3516,0.3113
167,07/24/19 12:00:01 AM,0.2528,0.3516,0.3118
168,07/24/19 12:30:01 AM,0.2532,0.3511,0.3113
169,07/24/19 01:00:01 AM,0.2534,0.3516,0.3113
170,07/24/19 01:30:01 AM,0.2538,0.3516,0.3118
171,07/24/19 02:00:01 AM,0.2542,0.3511,0.3113
172,07/24/19 02:30:01 AM,0.2546,0.3511,0.3118
173,07/24/19 03:00:01 AM,0.2550,0.3506,0.3113
174,07/24/19 03:30:01 AM,0.2550,0.3511,0.3118
175,07/24/19 04:00:01 AM,0.2550,0.3511,0.3118
176,07/24/19 04:30:01 AM,0.2550,0.3511,0.3118
177,07/24/19 05:00:01 AM,0.2550,0.3511,0.3121
178,07/24/19 05:30:01 AM,0.2550,0.3511,0.3118
179,07/24/19 06:00:01 AM,0.2550,0.3511,0.3121
180,07/24/19 06:30:01 AM,0.2553,0.3506,0.3121
181,07/24/19 07:00:01 AM,0.2550,0.3506,0.3121
182,07/24/19 07:30:01 AM,0.2550,0.3511,0.3118
183,07/24/19 08:00:01 AM,0.2546,0.3511,0.3121
184,07/24/19 08:30:01 AM,0.2538,0.3511,0.3125
185,07/24/19 09:00:01 AM,0.2542,0.3511,0.3125
186,07/24/19 09:30:01 AM,0.2538,0.3506,0.3125
187,07/24/19 10:00:01 AM,0.2532,0.3506,0.3125
188,07/24/19 10:30:01 AM,0.2532,0.3506,0.3121
189,07/24/19 11:00:01 AM,0.2528,0.3506,0.3121
190,07/24/19 11:30:01 AM,0.2524,0.3506,0.3121
191,07/24/19 12:00:01 PM,0.2520,0.3506,0.3121
192,07/24/19 12:30:01 PM,0.2512,0.3506,0.3118
193,07/24/19 01:00:01 PM,0.2505,0.3506,0.3118
194,07/24/19 01:30:01 PM,0.2502,0.3506,0.3113
195,07/24/19 02:00:01 PM,0.2494,0.3500,0.3113
196,07/24/19 02:30:01 PM,0.2490,0.3500,0.3110
197,07/24/19 03:00:01 PM,0.2487,0.3500,0.3106
198,07/24/19 03:30:01 PM,0.2483,0.3500,0.3110
199,07/24/19 04:00:01 PM,0.2483,0.3500,0.3110
200,07/24/19 04:30:01 PM,0.2479,0.3500,0.3110
201,07/24/19 05:00:01 PM,0.2475,0.3506,0.3113
202,07/24/19 05:30:01 PM,0.2471,0.3506,0.3110
203,07/24/19 06:00:01 PM,0.2468,0.3500,0.3110
204,07/24/19 06:30:01 PM,0.2468,0.3496,0.3110
205,07/24/19 07:00:01 PM,0.2468,0.3496,0.3106
206,07/24/19 07:30:01 PM,0.2468,0.3496,0.3110
207,07/24/19 08:00:01 PM,0.2464,0.3500,0.3110
208,07/24/19 08:30:01 PM,0.2464,0.3496,0.3110
209,07/24/19 09:00:01 PM,0.2464,0.3490,0.3106
210,07/24/19 09:30:01 PM,0.2464,0.3490,0.3106
211,07/24/19 10:00:01 PM,0.2464,0.3496,0.3106
212,07/24/19 10:30:01 PM,0.2464,0.3496,0.3110
213,07/24/19 11:00:01 PM,0.2468,0.3496,0.3106
214,07/24/19 11:30:01 PM,0.2471,0.3496,0.3106
215,07/25/19 12:00:01 AM,0.2475,0.3496,0.3102
216,07/25/19 12:30:01 AM,0.2479,0.3490,0.3106
217,07/25/19 01:00:01 AM,0.2483,0.3490,0.3106
218,07/25/19 01:30:01 AM,0.2487,0.3490,0.3106
219,07/25/19 02:00:01 AM,0.2490,0.3490,0.3106
220,07/25/19 02:30:01 AM,0.2494,0.3490,0.3110
221,07/25/19 03:00:01 AM,0.2494,0.3490,0.3106
222,07/25/19 03:30:01 AM,0.2498,0.3490,0.3106
223,07/25/19 04:00:01 AM,0.2498,0.3486,0.3106
224,07/25/19 04:30:01 AM,0.2502,0.3481,0.3106
225,07/25/19 05:00:01 AM,0.2502,0.3490,0.3110
226,07/25/19 05:30:01 AM,0.2502,0.3486,0.3106
227,07/25/19 06:00:01 AM,0.2505,0.3486,0.3110
228,07/25/19 06:30:01 AM,0.2505,0.3486,0.3110
229,07/25/19 07:00:01 AM,0.2505,0.3486,0.3110
230,07/25/19 07:30:01 AM,0.2509,0.3486,0.3110
231,07/25/19 08:00:01 AM,0.2512,0.3486,0.3113
232,07/25/19 08:30:01 AM,0.2505,0.3486,0.3113
233,07/25/19 09:00:01 AM,0.2509,0.3490,0.3113
234,07/25/19 09:30:01 AM,0.2505,0.3490,0.3113
235,07/25/19 10:00:01 AM,0.2502,0.3486,0.3113
236,07/25/19 10:30:01 AM,0.2498,0.3486,0.3113
237,07/25/19 11:00:01 AM,0.2494,0.3486,0.3113
238,07/25/19 11:30:01 AM,0.2490,0.3486,0.3110
239,07/25/19 12:00:01 PM,0.2487,0.3490,0.3110
240,07/25/19 12:30:01 PM,0.2479,0.3486,0.3110
241,07/25/19 01:00:01 PM,0.2471,0.3490,0.3110
242,07/25/19 01:30:01 PM,0.2464,0.3481,0.3106
243,07/25/19 02:00:01 PM,0.2456,0.3481,0.3102
244,07/25/19 02:30:01 PM,0.2452,0.3481,0.3098
245,07/25/19 03:00:01 PM,0.2445,0.3481,0.3098
246,07/25/19 03:30:01 PM,0.2437,0.3486,0.3102
247,07/25/19 04:00:01 PM,0.2437,0.3481,0.3102
248,07/25/19 04:30:01 PM,0.2437,0.3486,0.3098
249,07/25/19 05:00:01 PM,0.2434,0.3481,0.3102
250,07/25/19 05:30:01 PM,0.2430,0.3481,0.3102
251,07/25/19 06:00:01 PM,0.2430,0.3481,0.3102
252,07/25/19 06:30:01 PM,0.2430,0.3476,0.3102
253,07/25/19 07:00:01 PM,0.2425,0.3476,0.3098
254,07/25/19 07:30:01 PM,0.2421,0.3476,0.3098
255,07/25/19 08:00:01 PM,0.2421,0.3476,0.3098
256,07/25/19 08:30:01 PM,0.2421,0.3476,0.3098
257,07/25/19 09:00:01 PM,0.2421,0.3476,0.3098
258,07/25/19 09:30:01 PM,0.2418,0.3476,0.3098
259,07/25/19 10:00:01 PM,0.2418,0.3476,0.3098
260,07/25/19 10:30:01 PM,0.2418,0.3476,0.3098
261,07/25/19 11:00:01 PM,0.2414,0.3476,0.3098
262,07/25/19 11:30:01 PM,0.2418,0.3476,0.3098
263,07/26/19 12:00:01 AM,0.2418,0.3471,0.3095
264,07/26/19 12:30:01 AM,0.2421,0.3471,0.3098
265,07/26/19 01:00:01 AM,0.2421,0.3471,0.3098
266,07/26/19 01:30:01 AM,0.2425,0.3476,0.3095
267,07/26/19 02:00:01 AM,0.2430,0.3471,0.3095
268,07/26/19 02:30:01 AM,0.2434,0.3476,0.3095
269,07/26/19 03:00:01 AM,0.2437,0.3471,0.3095
270,07/26/19 03:30:01 AM,0.2437,0.3471,0.3095
271,07/26/19 04:00:01 AM,0.2441,0.3471,0.3098
272,07/26/19 04:30:01 AM,0.2441,0.3471,0.3098
273,07/26/19 05:00:01 AM,0.2445,0.3471,0.3098
274,07/26/19 05:30:01 AM,0.2445,0.3466,0.3098
275,07/26/19 06:00:01 AM,0.2445,0.3471,0.3098
276,07/26/19 06:30:01 AM,0.2449,0.3471,0.3098
277,07/26/19 07:00:01 AM,0.2452,0.3471,0.3098
278,07/26/19 07:30:01 AM,0.2452,0.3471,0.3098
279,07/26/19 08:00:01 AM,0.2456,0.3466,0.3102
280,07/26/19 08:30:01 AM,0.2456,0.3466,0.3102
281,07/26/19 09:00:01 AM,0.2456,0.3466,0.3102
282,07/26/19 09:30:01 AM,0.2456,0.3466,0.3102
283,07/26/19 10:00:01 AM,0.2449,0.3466,0.3102
284,07/26/19 10:30:01 AM,0.2445,0.3466,0.3102
285,07/26/19 11:00:01 AM,0.2437,0.3466,0.3102
286,07/26/19 11:30:01 AM,0.2437,0.3466,0.3098
287,07/26/19 12:00:01 PM,0.2430,0.3466,0.3098
288,07/26/19 12:30:01 PM,0.2421,0.3466,0.3098
289,07/26/19 01:00:01 PM,0.2414,0.3466,0.3095
290,07/26/19 01:30:01 PM,0.2406,0.3466,0.3092
291,07/26/19 02:00:01 PM,0.2403,0.3466,0.3092
292,07/26/19 02:30:01 PM,0.2399,0.3461,0.3092
293,07/26/19 03:00:01 PM,0.2394,0.3461,0.3092
294,07/26/19 03:30:01 PM,0.2394,0.3461,0.3092
295,07/26/19 04:00:01 PM,0.2390,0.3457,0.3087
296,07/26/19 04:30:01 PM,0.2387,0.3461,0.3092
297,07/26/19 05:00:01 PM,0.2383,0.3461,0.3095
298,07/26/19 05:30:01 PM,0.2379,0.3461,0.3092
299,07/26/19 06:00:01 PM,0.2374,0.3461,0.3095
300,07/26/19 06:30:01 PM,0.2374,0.3457,0.3092
301,07/26/19 07:00:01 PM,0.2371,0.3461,0.3087
302,07/26/19 07:30:01 PM,0.2367,0.3461,0.3092
303,07/26/19 08:00:01 PM,0.2367,0.3457,0.3087
304,07/26/19 08:30:01 PM,0.2367,0.3457,0.3087
305,07/26/19 09:00:01 PM,0.2363,0.3457,0.3087
306,07/26/19 09:30:01 PM,0.2363,0.3457,0.3087
307,07/26/19 10:00:01 PM,0.2358,0.3457,0.3087
308,07/26/19 10:30:01 PM,0.2363,0.3457,0.3084
309,07/26/19 11:00:01 PM,0.2363,0.3457,0.3087
310,07/26/19 11:30:01 PM,0.2367,0.3457,0.3087
311,07/27/19 12:00:01 AM,0.2367,0.3457,0.3084
312,07/27/19 12:30:01 AM,0.2374,0.3457,0.3084
313,07/27/19 01:00:01 AM,0.2374,0.3451,0.3087
314,07/27/19 01:30:01 AM,0.2383,0.3451,0.3087
315,07/27/19 02:00:01 AM,0.2383,0.3451,0.3087
316,07/27/19 02:30:01 AM,0.2387,0.3457,0.3084
317,07/27/19 03:00:01 AM,0.2387,0.3457,0.3087
318,07/27/19 03:30:01 AM,0.2387,0.3451,0.3087
319,07/27/19 04:00:01 AM,0.2390,0.3451,0.3087
320,07/27/19 04:30:01 AM,0.2390,0.3451,0.3087
321,07/27/19 05:00:01 AM,0.2390,0.3451,0.3087
322,07/27/19 05:30:01 AM,0.2390,0.3447,0.3087
323,07/27/19 06:00:01 AM,0.2390,0.3447,0.3087
324,07/27/19 06:30:01 AM,0.2387,0.3451,0.3092
325,07/27/19 07:00:01 AM,0.2387,0.3451,0.3087
326,07/27/19 07:30:01 AM,0.2390,0.3451,0.3087
327,07/27/19 08:00:01 AM,0.2390,0.3447,0.3092
328,07/27/19 08:30:01 AM,0.2399,0.3451,0.3092
329,07/27/19 09:00:01 AM,0.2399,0.3447,0.3095
330,07/27/19 09:30:01 AM,0.2394,0.3447,0.3092
331,07/27/19 10:00:01 AM,0.2390,0.3447,0.3095
332,07/27/19 10:30:01 AM,0.2383,0.3441,0.3092
333,07/27/19 11:00:01 AM,0.2374,0.3451,0.3095
334,07/27/19 11:30:01 AM,0.2371,0.3451,0.3092
335,07/27/19 12:00:01 PM,0.2367,0.3447,0.3087
336,07/27/19 12:30:01 PM,0.2355,0.3447,0.3084
337,07/27/19 01:00:01 PM,0.2351,0.3447,0.3080
338,07/27/19 01:30:01 PM,0.2344,0.3447,0.3084
339,07/27/19 02:00:01 PM,0.2344,0.3447,0.3077
340,07/27/19 02:30:01 PM,0.2339,0.3441,0.3080
341,07/27/19 03:00:01 PM,0.2335,0.3447,0.3077
342,07/27/19 03:30:01 PM,0.2330,0.3447,0.3080
343,07/27/19 04:00:01 PM,0.2327,0.3447,0.3077
344,07/27/19 04:30:01 PM,0.2323,0.3447,0.3080
345,07/27/19 05:00:01 PM,0.2318,0.3447,0.3077
346,07/27/19 05:30:01 PM,0.2315,0.3441,0.3080
347,07/27/19 06:00:01 PM,0.2306,0.3441,0.3077
348,07/27/19 06:30:01 PM,0.2306,0.3441,0.3080
349,07/27/19 07:00:01 PM,0.2303,0.3441,0.3077
350,07/27/19 07:30:01 PM,0.2303,0.3437,0.3077
351,07/27/19 08:00:01 PM,0.2299,0.3441,0.3072
352,07/27/19 08:30:01 PM,0.2294,0.3437,0.3072
353,07/27/19 09:00:01 PM,0.2294,0.3437,0.3077
354,07/27/19 09:30:01 PM,0.2291,0.3437,0.3077
355,07/27/19 10:00:01 PM,0.2291,0.3437,0.3072
356,07/27/19 10:30:01 PM,0.2294,0.3437,0.3072
357,07/27/19 11:00:01 PM,0.2294,0.3437,0.3072
358,07/27/19 11:30:01 PM,0.2294,0.3432,0.3072
359,07/28/19 12:00:01 AM,0.2299,0.3432,0.3072
360,07/28/19 12:30:01 AM,0.2303,0.3437,0.3069
361,07/28/19 01:00:01 AM,0.2306,0.3437,0.3072
362,07/28/19 01:30:01 AM,0.2311,0.3437,0.3072
363,07/28/19 02:00:01 AM,0.2318,0.3437,0.3072
364,07/28/19 02:30:01 AM,0.2318,0.3432,0.3072
365,07/28/19 03:00:01 AM,0.2318,0.3432,0.3072
366,07/28/19 03:30:01 AM,0.2323,0.3437,0.3072
367,07/28/19 04:00:01 AM,0.2327,0.3432,0.3072
368,07/28/19 04:30:01 AM,0.2327,0.3432,0.3072
369,07/28/19 05:00:01 AM,0.2330,0.3432,0.3072
370,07/28/19 05:30:01 AM,0.2330,0.3432,0.3072
371,07/28/19 06:00:01 AM,0.2335,0.3427,0.3077
372,07/28/19 06:30:01 AM,0.2335,0.3432,0.3077
373,07/28/19 07:00:01 AM,0.2335,0.3432,0.3077
374,07/28/19 07:30:01 AM,0.2330,0.3427,0.3077
375,07/28/19 08:00:01 AM,0.2335,0.3427,0.3077
376,07/28/19 08:30:01 AM,0.2330,0.3427,0.3077
377,07/28/19 09:00:01 AM,0.2330,0.3427,0.3077
378,07/28/19 09:30:01 AM,0.2327,0.3432,0.3080
379,07/28/19 10:00:01 AM,0.2323,0.3432,0.3080
380,07/28/19 10:30:01 AM,0.2311,0.3427,0.3077
381,07/28/19 11:00:01 AM,0.2306,0.3427,0.3077
382,07/28/19 11:30:01 AM,0.2303,0.3427,0.3077
383,07/28/19 12:00:01 PM,0.2294,0.3427,0.3072
384,07/28/19 12:30:01 PM,0.2291,0.3427,0.3069
385,07/28/19 01:00:01 PM,0.2282,0.3422,0.3069
386,07/28/19 01:30:01 PM,0.2274,0.3427,0.3066
387,07/28/19 02:00:01 PM,0.2274,0.3427,0.3066
388,07/28/19 02:30:01 PM,0.2266,0.3427,0.3062
389,07/28/19 03:00:01 PM,0.2266,0.3427,0.3062
390,07/28/19 03:30:01 PM,0.2262,0.3427,0.3062
391,07/28/19 04:00:01 PM,0.2262,0.3422,0.3066
392,07/28/19 04:30:01 PM,0.2254,0.3418,0.3062
393,07/28/19 05:00:01 PM,0.2249,0.3418,0.3066
394,07/28/19 05:30:01 PM,0.2245,0.3418,0.3062
395,07/28/19 06:00:01 PM,0.2237,0.3422,0.3062
396,07/28/19 06:30:01 PM,0.2232,0.3422,0.3062
397,07/28/19 07:00:01 PM,0.2229,0.3418,0.3058
398,07/28/19 07:30:01 PM,0.2229,0.3422,0.3058
399,07/28/19 08:00:01 PM,0.2224,0.3422,0.3058
400,07/28/19 08:30:01 PM,0.2219,0.3418,0.3058
401,07/28/19 09:00:01 PM,0.2219,0.3418,0.3058
402,07/28/19 09:30:01 PM,0.2216,0.3418,0.3058
403,07/28/19 10:00:01 PM,0.2216,0.3418,0.3058
404,07/28/19 10:30:01 PM,0.2216,0.3418,0.3058
405,07/28/19 11:00:01 PM,0.2216,0.3412,0.3054
406,07/28/19 11:30:01 PM,0.2219,0.3412,0.3058
407,07/29/19 12:00:01 AM,0.2219,0.3418,0.3054
408,07/29/19 12:30:01 AM,0.2224,0.3412,0.3054
409,07/29/19 01:00:01 AM,0.2229,0.3412,0.3054
410,07/29/19 01:30:01 AM,0.2232,0.3412,0.3054
411,07/29/19 02:00:01 AM,0.2237,0.3412,0.3058
412,07/29/19 02:30:01 AM,0.2245,0.3412,0.3054
413,07/29/19 03:00:01 AM,0.2245,0.3412,0.3058
414,07/29/19 03:30:01 AM,0.2249,0.3412,0.3058
415,07/29/19 04:00:01 AM,0.2249,0.3412,0.3058
416,07/29/19 04:30:01 AM,0.2254,0.3412,0.3058
417,07/29/19 05:00:01 AM,0.2254,0.3412,0.3058
418,07/29/19 05:30:01 AM,0.2257,0.3412,0.3058
419,07/29/19 06:00:01 AM,0.2257,0.3408,0.3058
420,07/29/19 06:30:01 AM,0.2262,0.3412,0.3062
421,07/29/19 07:00:01 AM,0.2262,0.3408,0.3062
422,07/29/19 07:30:01 AM,0.2262,0.3403,0.3062
423,07/29/19 08:00:01 AM,0.2266,0.3408,0.3062
424,07/29/19 08:30:01 AM,0.2257,0.3403,0.3066
425,07/29/19 09:00:01 AM,0.2262,0.3403,0.3066
426,07/29/19 09:30:01 AM,0.2257,0.3403,0.3062
