"Plot Title: CM1SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538929, LBL: 1 meter)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538930, LBL: 30 cm)","Water Content, m³/m³ (LGR S/N: 20541051, SEN S/N: 20538931, LBL: 10 cm)"
43,04/27/20 08:00:01 AM,0.3909,0.4373,0.4550
44,04/27/20 08:30:01 AM,0.3915,0.4373,0.4550
45,04/27/20 09:00:01 AM,0.3915,0.4367,0.4550
46,04/27/20 09:30:01 AM,0.3915,0.4367,0.4550
47,04/27/20 10:00:01 AM,0.3915,0.4373,0.4543
48,04/27/20 10:30:01 AM,0.3915,0.4367,0.4550
49,04/27/20 11:00:01 AM,0.3909,0.4373,0.4550
50,04/27/20 11:30:01 AM,0.3902,0.4373,0.4543
51,04/27/20 12:00:01 PM,0.3909,0.4373,0.4550
52,04/27/20 12:30:01 PM,0.3902,0.4373,0.4276
53,04/27/20 01:00:01 PM,0.3895,0.4373,0.4269
54,04/27/20 01:30:01 PM,0.3895,0.4373,0.4276
55,04/27/20 02:00:01 PM,0.3895,0.4373,0.4276
56,04/27/20 02:30:01 PM,0.3902,0.4373,0.4276
57,04/27/20 03:00:01 PM,0.3895,0.4373,0.4276
58,04/27/20 03:30:01 PM,0.3895,0.4380,0.4269
59,04/27/20 04:00:01 PM,0.3895,0.4373,0.4269
60,04/27/20 04:30:01 PM,0.3895,0.4373,0.4269
61,04/27/20 05:00:01 PM,0.3890,0.4373,0.4269
62,04/27/20 05:30:01 PM,0.3883,0.4373,0.4262
63,04/27/20 06:00:01 PM,0.3883,0.4373,0.4269
64,04/27/20 06:30:01 PM,0.3890,0.4367,0.4262
65,04/27/20 07:00:01 PM,0.3890,0.4367,0.4255
66,04/27/20 07:30:01 PM,0.3883,0.4373,0.4262
67,04/27/20 08:00:01 PM,0.3883,0.4373,0.4262
68,04/27/20 08:30:01 PM,0.3883,0.4373,0.4262
69,04/27/20 09:00:01 PM,0.3877,0.4373,0.4262
70,04/27/20 09:30:01 PM,0.3877,0.4373,0.4262
71,04/27/20 10:00:01 PM,0.3872,0.4373,0.4255
72,04/27/20 10:30:01 PM,0.3877,0.4373,0.4255
73,04/27/20 11:00:01 PM,0.3877,0.4373,0.4250
74,04/27/20 11:30:01 PM,0.3877,0.4367,0.4250
75,04/28/20 12:00:01 AM,0.3877,0.4373,0.4250
76,04/28/20 12:30:01 AM,0.3877,0.4373,0.4250
77,04/28/20 01:00:01 AM,0.3877,0.4373,0.4250
78,04/28/20 01:30:01 AM,0.3877,0.4373,0.4250
79,04/28/20 02:00:01 AM,0.3883,0.4373,0.4250
80,04/28/20 02:30:01 AM,0.3883,0.4373,0.4250
81,04/28/20 03:00:01 AM,0.3883,0.4373,0.4250
82,04/28/20 03:30:01 AM,0.3883,0.4367,0.4250
83,04/28/20 04:00:01 AM,0.3883,0.4373,0.4250
84,04/28/20 04:30:01 AM,0.3883,0.4373,0.4250
85,04/28/20 05:00:01 AM,0.3883,0.4373,0.4250
86,04/28/20 05:30:01 AM,0.3883,0.4373,0.4250
87,04/28/20 06:00:01 AM,0.3883,0.4373,0.4255
88,04/28/20 06:30:01 AM,0.3877,0.4373,0.4250
89,04/28/20 07:00:01 AM,0.3883,0.4373,0.4250
90,04/28/20 07:30:01 AM,0.3877,0.4373,0.4250
91,04/28/20 08:00:01 AM,0.3883,0.4373,0.4250
92,04/28/20 08:30:01 AM,0.3883,0.4373,0.4250
93,04/28/20 09:00:01 AM,0.3883,0.4373,0.4250
94,04/28/20 09:30:01 AM,0.3883,0.4373,0.4255
95,04/28/20 10:00:01 AM,0.3877,0.4373,0.4255
96,04/28/20 10:30:01 AM,0.3877,0.4380,0.4262
97,04/28/20 11:00:01 AM,0.3883,0.4373,0.4262
98,04/28/20 11:30:01 AM,0.3883,0.4373,0.4255
99,04/28/20 12:00:01 PM,0.3877,0.4373,0.4262
100,04/28/20 12:30:01 PM,0.3877,0.4373,0.4255
101,04/28/20 01:00:01 PM,0.3872,0.4373,0.4255
102,04/28/20 01:30:01 PM,0.3877,0.4373,0.4255
103,04/28/20 02:00:01 PM,0.3877,0.4373,0.4255
104,04/28/20 02:30:01 PM,0.3877,0.4373,0.4255
105,04/28/20 03:00:01 PM,0.3872,0.4373,0.4243
106,04/28/20 03:30:01 PM,0.3872,0.4373,0.4250
107,04/28/20 04:00:01 PM,0.3872,0.4380,0.4250
108,04/28/20 04:30:01 PM,0.3877,0.4380,0.4255
109,04/28/20 05:00:01 PM,0.3872,0.4380,0.4255
110,04/28/20 05:30:01 PM,0.3877,0.4373,0.4250
111,04/28/20 06:00:01 PM,0.3872,0.4373,0.4250
112,04/28/20 06:30:01 PM,0.3865,0.4380,0.4243
113,04/28/20 07:00:01 PM,0.3865,0.4373,0.4243
114,04/28/20 07:30:01 PM,0.3865,0.4373,0.4243
115,04/28/20 08:00:01 PM,0.3859,0.4373,0.4243
116,04/28/20 08:30:01 PM,0.3859,0.4373,0.4243
117,04/28/20 09:00:01 PM,0.3859,0.4373,0.4243
118,04/28/20 09:30:01 PM,0.3854,0.4373,0.4236
119,04/28/20 10:00:01 PM,0.3854,0.4373,0.4236
120,04/28/20 10:30:01 PM,0.3847,0.4373,0.4236
121,04/28/20 11:00:01 PM,0.3816,0.4373,0.4236
122,04/28/20 11:30:01 PM,0.3816,0.4373,0.4236
123,04/29/20 12:00:01 AM,0.3816,0.4373,0.4236
124,04/29/20 12:30:01 AM,0.3959,0.4373,0.4236
125,04/29/20 01:00:01 AM,0.3959,0.4367,0.4229
126,04/29/20 01:30:01 AM,0.3959,0.4373,0.4236
127,04/29/20 02:00:01 AM,0.3952,0.4373,0.4236
128,04/29/20 02:30:01 AM,0.3959,0.4373,0.4236
129,04/29/20 03:00:01 AM,0.3959,0.4373,0.4236
130,04/29/20 03:30:01 AM,0.3959,0.4373,0.4236
131,04/29/20 04:00:01 AM,0.3959,0.4373,0.4236
132,04/29/20 04:30:01 AM,0.3959,0.4373,0.4229
133,04/29/20 05:00:01 AM,0.3959,0.4373,0.4236
134,04/29/20 05:30:01 AM,0.3952,0.4373,0.4236
135,04/29/20 06:00:01 AM,0.3952,0.4373,0.4236
136,04/29/20 06:30:01 AM,0.3959,0.4373,0.4236
137,04/29/20 07:00:01 AM,0.3959,0.4373,0.4236
138,04/29/20 07:30:01 AM,0.3952,0.4373,0.4236
139,04/29/20 08:00:01 AM,0.3952,0.4373,0.4236
140,04/29/20 08:30:01 AM,0.3959,0.4380,0.4236
141,04/29/20 09:00:01 AM,0.3952,0.4373,0.4236
142,04/29/20 09:30:01 AM,0.3959,0.4373,0.4236
143,04/29/20 10:00:01 AM,0.3952,0.4373,0.4236
144,04/29/20 10:30:01 AM,0.3952,0.4380,0.4236
145,04/29/20 11:00:01 AM,0.3959,0.4380,0.4243
146,04/29/20 11:30:01 AM,0.3959,0.4373,0.4243
147,04/29/20 12:00:01 PM,0.3952,0.4373,0.4243
148,04/29/20 12:30:01 PM,0.3959,0.4373,0.4236
149,04/29/20 01:00:01 PM,0.3952,0.4373,0.4243
150,04/29/20 01:30:01 PM,0.3952,0.4373,0.4243
151,04/29/20 02:00:01 PM,0.3952,0.4373,0.4236
152,04/29/20 02:30:01 PM,0.3952,0.4373,0.4243
153,04/29/20 03:00:01 PM,0.3946,0.4373,0.4243
154,04/29/20 03:30:01 PM,0.3946,0.4373,0.4236
155,04/29/20 04:00:01 PM,0.3952,0.4380,0.4243
156,04/29/20 04:30:01 PM,0.3946,0.4373,0.4243
157,04/29/20 05:00:01 PM,0.3946,0.4380,0.4243
158,04/29/20 05:30:01 PM,0.3952,0.4380,0.4236
159,04/29/20 06:00:01 PM,0.3946,0.4373,0.4236
160,04/29/20 06:30:01 PM,0.3946,0.4373,0.4229
161,04/29/20 07:00:01 PM,0.3939,0.4373,0.4229
162,04/29/20 07:30:01 PM,0.3939,0.4373,0.4229
163,04/29/20 08:00:01 PM,0.3939,0.4373,0.4229
164,04/29/20 08:30:01 PM,0.3934,0.4373,0.4229
165,04/29/20 09:00:01 PM,0.3939,0.4380,0.4229
166,04/29/20 09:30:01 PM,0.3939,0.4380,0.4229
167,04/29/20 10:00:01 PM,0.3934,0.4380,0.4229
168,04/29/20 10:30:01 PM,0.3927,0.4380,0.4222
169,04/29/20 11:00:01 PM,0.3934,0.4380,0.4214
170,04/29/20 11:30:01 PM,0.3934,0.4373,0.4222
171,04/30/20 12:00:01 AM,0.3934,0.4373,0.4214
172,04/30/20 12:30:01 AM,0.3939,0.4380,0.4214
173,04/30/20 01:00:01 AM,0.3934,0.4380,0.4222
174,04/30/20 01:30:01 AM,0.3939,0.4380,0.4222
175,04/30/20 02:00:01 AM,0.3939,0.4380,0.4214
176,04/30/20 02:30:01 AM,0.3939,0.4380,0.4214
177,04/30/20 03:00:01 AM,0.3946,0.4380,0.4214
178,04/30/20 03:30:01 AM,0.3939,0.4373,0.4222
179,04/30/20 04:00:01 AM,0.3939,0.4380,0.4222
180,04/30/20 04:30:01 AM,0.3939,0.4380,0.4222
181,04/30/20 05:00:01 AM,0.3946,0.4380,0.4214
182,04/30/20 05:30:01 AM,0.3946,0.4380,0.4214
183,04/30/20 06:00:01 AM,0.3939,0.4380,0.4214
184,04/30/20 06:30:01 AM,0.3939,0.4380,0.4222
185,04/30/20 07:00:01 AM,0.3939,0.4373,0.4222
186,04/30/20 07:30:01 AM,0.3939,0.4373,0.4222
187,04/30/20 08:00:01 AM,0.3934,0.4380,0.4214
188,04/30/20 08:30:01 AM,0.3934,0.4373,0.4214
189,04/30/20 09:00:01 AM,0.3934,0.4380,0.4214
190,04/30/20 09:30:01 AM,0.3934,0.4380,0.4222
191,04/30/20 10:00:01 AM,0.3939,0.4380,0.4222
192,04/30/20 10:30:01 AM,0.3934,0.4380,0.4222
193,04/30/20 11:00:01 AM,0.3927,0.4380,0.4222
194,04/30/20 11:30:01 AM,0.3934,0.4373,0.4214
195,04/30/20 12:00:01 PM,0.3927,0.4373,0.4214
196,04/30/20 12:30:01 PM,0.3934,0.4373,0.4214
197,04/30/20 01:00:01 PM,0.3927,0.4373,0.4214
198,04/30/20 01:30:01 PM,0.3934,0.4373,0.4209
199,04/30/20 02:00:01 PM,0.3934,0.4373,0.4209
200,04/30/20 02:30:01 PM,0.3934,0.4373,0.4202
201,04/30/20 03:00:01 PM,0.3934,0.4373,0.4214
202,04/30/20 03:30:01 PM,0.3927,0.4380,0.4214
203,04/30/20 04:00:01 PM,0.3927,0.4380,0.4209
204,04/30/20 04:30:01 PM,0.3920,0.4380,0.4209
205,04/30/20 05:00:01 PM,0.3920,0.4380,0.4202
206,04/30/20 05:30:01 PM,0.3920,0.4380,0.4202
207,04/30/20 06:00:01 PM,0.3920,0.4380,0.4209
208,04/30/20 06:30:01 PM,0.3920,0.4380,0.4209
209,04/30/20 07:00:01 PM,0.3920,0.4380,0.4209
210,04/30/20 07:30:01 PM,0.3915,0.4380,0.4209
211,04/30/20 08:00:01 PM,0.3915,0.4380,0.4209
212,04/30/20 08:30:01 PM,0.3920,0.4380,0.4209
213,04/30/20 09:00:01 PM,0.3915,0.4380,0.4202
214,04/30/20 09:30:01 PM,0.3915,0.4380,0.4209
215,04/30/20 10:00:01 PM,0.3915,0.4380,0.4209
216,04/30/20 10:30:01 PM,0.3915,0.4380,0.4202
217,04/30/20 11:00:01 PM,0.3915,0.4380,0.4202
218,04/30/20 11:30:01 PM,0.3909,0.4380,0.4209
219,05/01/20 12:00:01 AM,0.3909,0.4380,0.4202
220,05/01/20 12:30:01 AM,0.3915,0.4373,0.4202
221,05/01/20 01:00:01 AM,0.3920,0.4380,0.4202
222,05/01/20 01:30:01 AM,0.3920,0.4380,0.4209
223,05/01/20 02:00:01 AM,0.3920,0.4380,0.4209
224,05/01/20 02:30:01 AM,0.3915,0.4380,0.4202
225,05/01/20 03:00:01 AM,0.3920,0.4380,0.4202
226,05/01/20 03:30:01 AM,0.3920,0.4373,0.4195
227,05/01/20 04:00:01 AM,0.3920,0.4373,0.4202
228,05/01/20 04:30:01 AM,0.3920,0.4373,0.4202
229,05/01/20 05:00:01 AM,0.3915,0.4373,0.4202
230,05/01/20 05:30:01 AM,0.3915,0.4380,0.4202
231,05/01/20 06:00:01 AM,0.3915,0.4380,0.4202
232,05/01/20 06:30:01 AM,0.3915,0.4380,0.4195
233,05/01/20 07:00:01 AM,0.3915,0.4380,0.4202
234,05/01/20 07:30:01 AM,0.3909,0.4380,0.4202
235,05/01/20 08:00:01 AM,0.3915,0.4373,0.4202
236,05/01/20 08:30:01 AM,0.3915,0.4380,0.4209
237,05/01/20 09:00:01 AM,0.3915,0.4380,0.4202
238,05/01/20 09:30:01 AM,0.3915,0.4380,0.4209
239,05/01/20 10:00:01 AM,0.3915,0.4380,0.4202
240,05/01/20 10:30:01 AM,0.3915,0.4380,0.4209
241,05/01/20 11:00:01 AM,0.3909,0.4380,0.4209
242,05/01/20 11:30:01 AM,0.3909,0.4380,0.4202
243,05/01/20 12:00:01 PM,0.3909,0.4380,0.4209
244,05/01/20 12:30:01 PM,0.3909,0.4380,0.4209
245,05/01/20 01:00:01 PM,0.3915,0.4380,0.4202
246,05/01/20 01:30:01 PM,0.3915,0.4380,0.4202
247,05/01/20 02:00:01 PM,0.3915,0.4380,0.4195
248,05/01/20 02:30:01 PM,0.3915,0.4387,0.4202
249,05/01/20 03:00:01 PM,0.3915,0.4380,0.4202
250,05/01/20 03:30:01 PM,0.3915,0.4380,0.4202
251,05/01/20 04:00:01 PM,0.3920,0.4380,0.4202
252,05/01/20 04:30:01 PM,0.3915,0.4380,0.4202
253,05/01/20 05:00:01 PM,0.3915,0.4380,0.4202
254,05/01/20 05:30:01 PM,0.3915,0.4380,0.4202
255,05/01/20 06:00:01 PM,0.3915,0.4380,0.4202
256,05/01/20 06:30:01 PM,0.3909,0.4380,0.4195
257,05/01/20 07:00:01 PM,0.3909,0.4380,0.4195
258,05/01/20 07:30:01 PM,0.3909,0.4380,0.4195
259,05/01/20 08:00:01 PM,0.3902,0.4380,0.4195
260,05/01/20 08:30:01 PM,0.3909,0.4380,0.4195
261,05/01/20 09:00:01 PM,0.3902,0.4380,0.4188
262,05/01/20 09:30:01 PM,0.3902,0.4380,0.4188
263,05/01/20 10:00:01 PM,0.3902,0.4380,0.4181
264,05/01/20 10:30:01 PM,0.3902,0.4380,0.4181
265,05/01/20 11:00:01 PM,0.3902,0.4380,0.4188
266,05/01/20 11:30:01 PM,0.3902,0.4380,0.4188
267,05/02/20 12:00:01 AM,0.3902,0.4380,0.4188
268,05/02/20 12:30:01 AM,0.3909,0.4380,0.4181
269,05/02/20 01:00:01 AM,0.3909,0.4380,0.4174
270,05/02/20 01:30:01 AM,0.3909,0.4380,0.4181
271,05/02/20 02:00:01 AM,0.3909,0.4380,0.4181
272,05/02/20 02:30:01 AM,0.3909,0.4380,0.4181
273,05/02/20 03:00:01 AM,0.3909,0.4380,0.4188
274,05/02/20 03:30:01 AM,0.3909,0.4380,0.4188
275,05/02/20 04:00:01 AM,0.3909,0.4380,0.4181
276,05/02/20 04:30:01 AM,0.3909,0.4380,0.4181
277,05/02/20 05:00:01 AM,0.3909,0.4380,0.4181
278,05/02/20 05:30:01 AM,0.3909,0.4380,0.4188
279,05/02/20 06:00:01 AM,0.3909,0.4380,0.4188
280,05/02/20 06:30:01 AM,0.3902,0.4380,0.4188
281,05/02/20 07:00:01 AM,0.3902,0.4380,0.4188
282,05/02/20 07:30:01 AM,0.3909,0.4380,0.4188
283,05/02/20 08:00:01 AM,0.3909,0.4380,0.4188
284,05/02/20 08:30:01 AM,0.3909,0.4380,0.4188
285,05/02/20 09:00:01 AM,0.3909,0.4380,0.4188
286,05/02/20 09:30:01 AM,0.3909,0.4380,0.4195
287,05/02/20 10:00:01 AM,0.3909,0.4380,0.4195
288,05/02/20 10:30:01 AM,0.3909,0.4373,0.4195
289,05/02/20 11:00:01 AM,0.3902,0.4380,0.4188
290,05/02/20 11:30:01 AM,0.3902,0.4380,0.4188
291,05/02/20 12:00:01 PM,0.3902,0.4380,0.4188
292,05/02/20 12:30:01 PM,0.3895,0.4380,0.4188
293,05/02/20 01:00:01 PM,0.3895,0.4380,0.4181
294,05/02/20 01:30:01 PM,0.3895,0.4380,0.4188
295,05/02/20 02:00:01 PM,0.3895,0.4380,0.4188
296,05/02/20 02:30:01 PM,0.3902,0.4380,0.4181
297,05/02/20 03:00:01 PM,0.3895,0.4380,0.4181
298,05/02/20 03:30:01 PM,0.3902,0.4380,0.4181
299,05/02/20 04:00:01 PM,0.3902,0.4380,0.4181
300,05/02/20 04:30:01 PM,0.3902,0.4380,0.4141
301,05/02/20 05:00:01 PM,0.3895,0.4380,0.4148
302,05/02/20 05:30:01 PM,0.3895,0.4380,0.4141
303,05/02/20 06:00:01 PM,0.3895,0.4380,0.4141
304,05/02/20 06:30:01 PM,0.3890,0.4380,0.4135
305,05/02/20 07:00:01 PM,0.3890,0.4380,0.4135
306,05/02/20 07:30:01 PM,0.3895,0.4380,0.4141
307,05/02/20 08:00:01 PM,0.3895,0.4380,0.4141
308,05/02/20 08:30:01 PM,0.3895,0.4380,0.4135
309,05/02/20 09:00:01 PM,0.3902,0.4380,0.4135
310,05/02/20 09:30:01 PM,0.3902,0.4380,0.4135
311,05/02/20 10:00:01 PM,0.3902,0.4380,0.4141
312,05/02/20 10:30:01 PM,0.3902,0.4373,0.4135
313,05/02/20 11:00:01 PM,0.3895,0.4380,0.4135
314,05/02/20 11:30:01 PM,0.3895,0.4373,0.4135
315,05/03/20 12:00:01 AM,0.3895,0.4380,0.4135
316,05/03/20 12:30:01 AM,0.3895,0.4380,0.4135
317,05/03/20 01:00:01 AM,0.3909,0.4380,0.4135
318,05/03/20 01:30:01 AM,0.3915,0.4380,0.4141
319,05/03/20 02:00:01 AM,0.3920,0.4380,0.4141
320,05/03/20 02:30:01 AM,0.3920,0.4380,0.4148
321,05/03/20 03:00:01 AM,0.3920,0.4380,0.4148
322,05/03/20 03:30:01 AM,0.3920,0.4380,0.4141
323,05/03/20 04:00:01 AM,0.3920,0.4380,0.4141
324,05/03/20 04:30:01 AM,0.3920,0.4380,0.4141
325,05/03/20 05:00:01 AM,0.3920,0.4380,0.4141
326,05/03/20 05:30:01 AM,0.3920,0.4380,0.4148
327,05/03/20 06:00:01 AM,0.3920,0.4380,0.4141
328,05/03/20 06:30:01 AM,0.3920,0.4380,0.4141
329,05/03/20 07:00:01 AM,0.3920,0.4380,0.4141
330,05/03/20 07:30:01 AM,0.3920,0.4373,0.4148
331,05/03/20 08:00:01 AM,0.3920,0.4380,0.4148
332,05/03/20 08:30:01 AM,0.3920,0.4380,0.4148
333,05/03/20 09:00:01 AM,0.3920,0.4380,0.4148
334,05/03/20 09:30:01 AM,0.3915,0.4380,0.4148
335,05/03/20 10:00:01 AM,0.3915,0.4380,0.4148
336,05/03/20 10:30:01 AM,0.3915,0.4380,0.4148
337,05/03/20 11:00:01 AM,0.3915,0.4380,0.4148
338,05/03/20 11:30:01 AM,0.3915,0.4373,0.4148
339,05/03/20 12:00:01 PM,0.3915,0.4380,0.4148
340,05/03/20 12:30:01 PM,0.3909,0.4387,0.4148
341,05/03/20 01:00:01 PM,0.3915,0.4387,0.4141
342,05/03/20 01:30:01 PM,0.3915,0.4387,0.4135
343,05/03/20 02:00:01 PM,0.3909,0.4387,0.4141
344,05/03/20 02:30:01 PM,0.3909,0.4387,0.4141
345,05/03/20 03:00:01 PM,0.3909,0.4387,0.4141
346,05/03/20 03:30:01 PM,0.3909,0.4387,0.4141
347,05/03/20 04:00:01 PM,0.3909,0.4387,0.4141
348,05/03/20 04:30:01 PM,0.3909,0.4380,0.4141
349,05/03/20 05:00:01 PM,0.3902,0.4387,0.4141
350,05/03/20 05:30:01 PM,0.3895,0.4387,0.4141
351,05/03/20 06:00:01 PM,0.3909,0.4387,0.4141
352,05/03/20 06:30:01 PM,0.3902,0.4380,0.4135
353,05/03/20 07:00:01 PM,0.3895,0.4380,0.4135
354,05/03/20 07:30:01 PM,0.3890,0.4380,0.4135
355,05/03/20 08:00:01 PM,0.3890,0.4380,0.4128
356,05/03/20 08:30:01 PM,0.3890,0.4380,0.4128
357,05/03/20 09:00:01 PM,0.3895,0.4380,0.4121
358,05/03/20 09:30:01 PM,0.3895,0.4380,0.4121
359,05/03/20 10:00:01 PM,0.3890,0.4380,0.4121
360,05/03/20 10:30:01 PM,0.3890,0.4387,0.4114
361,05/03/20 11:00:01 PM,0.3890,0.4380,0.4121
362,05/03/20 11:30:01 PM,0.3895,0.4380,0.4114
363,05/04/20 12:00:01 AM,0.3895,0.4380,0.4121
364,05/04/20 12:30:01 AM,0.3890,0.4380,0.4121
365,05/04/20 01:00:01 AM,0.3895,0.4380,0.4121
366,05/04/20 01:30:01 AM,0.3890,0.4380,0.4121
367,05/04/20 02:00:01 AM,0.3890,0.4380,0.4121
368,05/04/20 02:30:01 AM,0.3890,0.4380,0.4121
369,05/04/20 03:00:01 AM,0.3890,0.4380,0.4121
370,05/04/20 03:30:01 AM,0.3890,0.4380,0.4121
371,05/04/20 04:00:01 AM,0.3890,0.4380,0.4114
372,05/04/20 04:30:01 AM,0.3890,0.4380,0.4121
373,05/04/20 05:00:01 AM,0.3890,0.4380,0.4121
374,05/04/20 05:30:01 AM,0.3890,0.4380,0.4121
375,05/04/20 06:00:01 AM,0.3890,0.4380,0.4121
376,05/04/20 06:30:01 AM,0.3883,0.4380,0.4114
377,05/04/20 07:00:01 AM,0.3883,0.4380,0.4114
378,05/04/20 07:30:01 AM,0.3883,0.4380,0.4121
379,05/04/20 08:00:01 AM,0.3883,0.4380,0.4121
380,05/04/20 08:30:01 AM,0.3883,0.4380,0.4121
381,05/04/20 09:00:01 AM,0.3883,0.4380,0.4114
382,05/04/20 09:30:01 AM,0.3883,0.4380,0.4114
383,05/04/20 10:00:01 AM,0.3883,0.4380,0.4114
384,05/04/20 10:30:01 AM,0.3877,0.4373,0.4114
385,05/04/20 11:00:01 AM,0.3877,0.4387,0.4114
386,05/04/20 11:30:01 AM,0.3877,0.4380,0.4114
387,05/04/20 12:00:01 PM,0.3877,0.4387,0.4121
388,05/04/20 12:30:01 PM,0.3877,0.4380,0.4114
389,05/04/20 01:00:01 PM,0.3877,0.4387,0.4107
390,05/04/20 01:30:01 PM,0.3877,0.4380,0.4102
391,05/04/20 02:00:01 PM,0.3877,0.4380,0.4102
392,05/04/20 02:30:01 PM,0.3872,0.4387,0.4102
393,05/04/20 03:00:01 PM,0.3872,0.4380,0.4107
394,05/04/20 03:30:01 PM,0.3872,0.4380,0.4102
395,05/04/20 04:00:01 PM,0.3877,0.4380,0.4107
396,05/04/20 04:30:01 PM,0.3877,0.4387,0.4107
397,05/04/20 05:00:01 PM,0.3877,0.4380,0.4107
398,05/04/20 05:30:01 PM,0.3872,0.4380,0.4102
399,05/04/20 06:00:01 PM,0.3872,0.4387,0.4095
400,05/04/20 06:30:01 PM,0.3872,0.4387,0.4102
401,05/04/20 07:00:01 PM,0.3872,0.4380,0.4095
402,05/04/20 07:30:01 PM,0.3865,0.4380,0.4088
403,05/04/20 08:00:01 PM,0.3859,0.4380,0.4095
404,05/04/20 08:30:01 PM,0.3865,0.4380,0.4095
405,05/04/20 09:00:01 PM,0.3865,0.4380,0.4095
406,05/04/20 09:30:01 PM,0.3865,0.4380,0.4088
407,05/04/20 10:00:01 PM,0.3865,0.4380,0.4088
408,05/04/20 10:30:01 PM,0.3859,0.4380,0.4088
409,05/04/20 11:00:01 PM,0.3865,0.4380,0.4088
410,05/04/20 11:30:01 PM,0.3865,0.4380,0.4088
411,05/05/20 12:00:01 AM,0.3865,0.4380,0.4081
412,05/05/20 12:30:01 AM,0.3865,0.4380,0.4081
413,05/05/20 01:00:01 AM,0.3865,0.4380,0.4081
414,05/05/20 01:30:01 AM,0.3865,0.4380,0.4074
415,05/05/20 02:00:01 AM,0.3865,0.4380,0.4081
416,05/05/20 02:30:01 AM,0.3865,0.4380,0.4081
417,05/05/20 03:00:01 AM,0.3865,0.4380,0.4088
418,05/05/20 03:30:01 AM,0.3865,0.4380,0.4081
419,05/05/20 04:00:01 AM,0.3865,0.4380,0.4081
420,05/05/20 04:30:01 AM,0.3865,0.4380,0.4081
421,05/05/20 05:00:01 AM,0.3865,0.4380,0.4088
422,05/05/20 05:30:01 AM,0.3865,0.4380,0.4088
423,05/05/20 06:00:01 AM,0.3865,0.4380,0.4088
424,05/05/20 06:30:01 AM,0.3859,0.4380,0.4088
425,05/05/20 07:00:01 AM,0.3859,0.4380,0.4081
426,05/05/20 07:30:01 AM,0.3859,0.4380,0.4088
